No,Type,Mentions,Majas,Date,Link,Media,Sentiment,Category Group,Category,
27,video,HOAX TERUS !! FITNAH TEROOOSSS #prabowo #kurban #sapi #bantuankurban #banpres,SINISME,2026-05-27 17:22:07,https://www.tiktok.com/@ndoisme/video/7644514893219204360,TikTok,Negative,-,-,
28,video,Kementrian Meminta Maaf. prabowo di badan sapi Ã°ÂŸÂ¤Â£ #prabowo #sapikurban #iduladha #kementrianMemintaMaaf,SARKASME,2026-05-27 17:01:02,https://www.tiktok.com/@heri_horeh/video/7644509461356334344,TikTok,Negative,-,-,
29,video,"MUI Nyatakan Pembelian Sapi Kurban Presiden Prabowo Pakai APBN Sah. Ketua Bidang Fatwa Majelis Ulama Indonesia atau MUI, Asrorun Niam Sholeh, menilai langkah tersebut sah secara syarÃ¢Â€Â™i karena peruntukannya kembali kepada kemaslahatan masyarakat luas.",LITERAL,2026-05-27 16:13:43,https://www.tiktok.com/@mujisetiyo_/video/7644497258066611474,TikTok,Negative,-,-,
30,video,nonton pesta babi di kampusÃ°ÂŸÂ¤Â“ #prabowo #pestababi,LITERAL,2026-05-27 16:13:33,https://www.tiktok.com/@taftaortrapstar/video/7644497216048090389,TikTok,Negative,-,-,
31,video,"Gimana sih hukumnya kurban tapi pakai dana APBN? Polemik sapi kurban Presiden Prabowo total Rp100 miliar lagi bikin jagat maya heboh. Ustad menilai pengadaan ini tidak memenuhi syarat kurban personal, melainkan hanya hibah negara. Sementara netizen lan",RETORIS,2026-05-27 15:38:27,https://www.tiktok.com/@windowtalks.id/video/7644488173065637128,TikTok,Negative,-,-,
32,video,"Prabowo bilang warga desa nggak perlu khawatir soal rupiah karena nggak pakai dolar. Ekonom langsung ramai-ramai angkat tangan. Rupiah sempat menyentuh level Rp17.600 per dolar AS pada 15 Mei 2026, level terlemah sejak krisis moneter Asia 1997-1998. Di mo",SINISME,2026-05-27 15:35:56,https://www.tiktok.com/@mediaupdateid/video/7644487521149291796,TikTok,Negative,-,-,
33,video,Kenapa baru sadar sekarang? #indonesia #sby #krisis #ekonomi #prabowo,RETORIS,2026-05-27 15:35:27,https://www.tiktok.com/@iamsalimvanjava/video/7644487394497924373,TikTok,Negative,-,-,
34,video,"""menstigmatisasi"" berkedok kritik, hahaha lucu. punya hp canggih gapernah di buat baca berita, tiap harinya cuma mantengin isu isu jelek abistu ikutÃ‚Â²an ngejudgeÃ°ÂŸÂ˜Â¹ presiden kunjungan keluar negri di katain plenger, emang mau punya presiden yang cu",SINISME,2026-05-27 15:30:17,https://www.tiktok.com/@naraaasky/video/7644486062181534996,TikTok,Negative,-,-,
35,video,Pesta Babi Part 7 #nusantara #pestababi #filmpestababi #prabowo #papua,LITERAL,2026-05-27 15:27:09,https://www.tiktok.com/@simpandalamhatikita/video/7644485265616014600,TikTok,Negative,-,-,
36,video,"Sapi Kurban Presiden Prabowo yang Sempat Ngamuk di Masjid Al Akbar Surabaya TRIBUN-VIDEO.COM - Sapi kurban Presiden RI Prabowo Subianto telah tiba di Masjid Nasional Al Akbar Surabaya, Selasa (26/5/2026). Sapi jenis peranakan Ongole dengan bobot 1,1 ton",LITERAL,2026-05-27 14:42:30,https://www.tiktok.com/@tribunnews/video/7644473755695172882,TikTok,Negative,-,-,
37,video,kurban sapi pak prabowo pakai APBN,IRONI,2026-05-27 14:29:37,https://www.tiktok.com/@meluing_news/video/7644470431545691413,TikTok,Negative,-,-,
38,video,"Jika Presiden Prabowo salat Idul Adha di Prancis, Wakil Presiden Gibran Rakabuming Raka melaksanakan salat Idul Adha di Masjid Istiqlal, Jakarta Pusat, hari ini. Gibran terlihat didampingi sejumlah jajaran menteri kabinet merah putih. Di antaranya yang ha",LITERAL,2026-05-27 14:10:55,https://www.tiktok.com/@totalpolitik/video/7644465607274024210,TikTok,Negative,-,-,
39,video,Prabowo cuekin IKN? Apa Pendapatmu ! Sudut Pandang Dian Rana,RETORIS,2026-05-27 14:09:30,https://www.tiktok.com/@dianrana.id/video/7644465253463411975,TikTok,Negative,-,-,
40,video,"Momen Sapi Kurban Prabowo Menangis sebelum Disembelih di Bangkalan, Berpisah dengan Sang Pemilik Baca berita selengkapnya di situs video.tribunnews.com #sapikurbanprabowo #prabowo #bangkalan #penyembelihanhewankurban #hewankurbanprabowo #tiktokberita",LITERAL,2026-05-27 13:30:00,https://www.tiktok.com/@tribunnews/video/7644432833099910418,TikTok,Negative,-,-,
41,video,"Membaca Pola Krisis: 1998 vs 2026 Ã°ÂŸÂšÂ¨ Kebetulan atau pola yang berulang? Ã°ÂŸÂ¤Â” Dari era Pak Harto ke era Pak Prabowo, banyak kesamaan langkah geopolitik yang menarik untuk dibahas. Mulai dari hubungan dengan Rusia, tekanan dari lembaga keuangan in",RETORIS,2026-05-27 13:28:26,https://www.tiktok.com/@arahatas.market/video/7644454673449110792,TikTok,Negative,-,-,
42,video,"Sapi kurban Presiden Prabowo Subianto seberat 1,1 ton mendadak mengamuk saat proses penurunan dari truk di Masjid Nasional Al-Akbar Surabaya pada Selasa (26/5). Insiden tersebut sempat membuat panik warga karena sapi nyaris menyeruduk seorang kakek dan cu",LITERAL,2026-05-27 13:15:53,https://www.tiktok.com/@tvoneofficial/video/7644451429121461524,TikTok,Negative,-,-,
43,video,"Menteri Ara Tegas Melawan pihak-pihak lain yang mengusai Tanah Negara, Ambil, Bangun untuk Rumah Rakyat Ã¢ÂÂ—Ã¯Â¸ÂÃ¢ÂÂ—Ã¯Â¸ÂÃ¢ÂÂ—Ã¯Â¸Â #menteripkp #prabowo #dprri",LITERAL,2026-05-27 13:14:05,https://www.tiktok.com/@bahalsiregar20/video/7644450959195770133,TikTok,Negative,-,-,
44,video,prabowo kurban pake uang APBN#fyp #indonesia #fyppppppppppppppppppppppp #politik,IRONI,2026-05-27 13:11:32,https://www.tiktok.com/@kanghardi_official/video/7644450321250569479,TikTok,Negative,-,-,
45,video,"Presiden Prabowo Beli 1.098 Ekor Sapi Pakai Dana APBN, Anggarannya Rp 100 Miliar Sumber Informasi Berita : @nowdotsofficial #prabowo #iduladha #kurban #sapi",LITERAL,2026-05-27 13:00:00,https://www.tiktok.com/@mulutnetizenofficial/video/7644434646909848839,TikTok,Negative,-,-,
46,video,Di balik terbongkarnya kasus korupsi Pertamina #koruptorharusdimiskinkan #prabowosubianto #indonesiabangkit #nkrihargamati,LITERAL,2026-05-27 10:18:25,https://www.tiktok.com/@gitogombong/video/7644405700831268116,TikTok,Negative,-,-,
47,video,"Penjelasan @baharsyah.ali Tentang Wakil Menteri Sekretaris Negara Juri Ardiantoro mengungkapkan, 1.098 ekor sapi yang akan dibagikan Presiden Prabowo Subianto pada Idul Adha 2026 dibeli menggunakan anggaran dari Anggaran Pendapatan dan Belanja Negara (APB",LITERAL,2026-05-27 9:58:51,https://www.tiktok.com/@indonesiamerdek263/video/7644400516822289680,TikTok,Negative,-,-,
48,video,Momen Penyerahan Sapi Qurban Prabowo di Demak #prabowo #potongsapiqurban,LITERAL,2026-05-27 9:30:54,https://www.tiktok.com/@dua.mata1/video/7644393438758194453,TikTok,Negative,-,-,
49,video,"Ramai soal sapi kurban presiden pake APBN. tapi banyak yang lupa kalau program ini masuk bantuan kemasyarakatan buat masyarakat langsung. sapinya dibagikan ke masjid, pesantren, sampai daerah yang jarang dapet kurban besar. peternak lokal juga ikut ngeras",LITERAL,2026-05-27 9:08:31,https://www.tiktok.com/@martin.aprildo/video/7644387532750294289,TikTok,Negative,-,-,
50,video,"Ã°ÂŸÂšÂ¨ Rupiah kembali mencetak rekor terlemah sepanjang sejarah pada Selasa (26/5/2026), menyentuh level Rp 17.794 per dolar AS. Pelemahan ini terjadi walaupun Bank Indonesia sudah keluarkan hampir semua amunisinya minggu lalu, dari kenaikan suku bunga",LITERAL,2026-05-27 8:29:27,https://www.tiktok.com/@cutmediaup/video/7644377607793822997,TikTok,Negative,-,-,
51,photo,"Notifikasi Politik on TikTok
 Awalnya digadang jadi duet maut malah jadi musuh bebuyutan Ã°ÂŸÂ¤Â¯ #pilkada2024 #prabowo #jokowi #khofifah #risma #pdip #pkb #gerindra #kabinet #fyp",SINISME,2026-05-27 7:00:00,https://www.tiktok.com/@notifikasipolitik/photo/7429311470904560901,TikTok,Negative,-,-,
52,photo,lagi ramai nih.... gimana tanggapan kalian? #viral #qurban #prabowo #fyp,RETORIS,2026-05-27 7:00:00,https://www.tiktok.com/@chenlast_33/photo/7644425053425143061,TikTok,Negative,-,-,
53,video,"""Selama puluhan tahun, negara tetangga sekecil upil itu merasa di atas angin, jadi brankas raksasa hasil jarahan bumi Nusantara. Tapi hari ini, era pemerintah lembek resmi TAMAT! Di bawah komando Presiden Prabowo dan kecerdasan teknis Menkeu Purbaya, tent",LITERAL,2026-05-27 1:28:54,https://www.tiktok.com/@imel.da.mel/video/7644269246091955463,TikTok,Negative,-,-,
54,video,Tetanggaan sama Bobby KertanegaraÃ°ÂŸÂ˜Â½ #Indonesia #Jakarta #Prabowo,SATIRE,2026-05-27 1:04:02,https://www.tiktok.com/@alvinanggriawan17/video/7644262837396786450,TikTok,Negative,-,-,
55,video,"Prabowo Kurban 1.098 Ekor Sapi, Dibagi Rata ke Seluruh Daerah & Lembaga Sosial Baca berita selengkapnya di situs video.tribunnews.com #kurban #hewankurban #prabowo #sapikurbanprabowo #tiktokberita",LITERAL,2026-05-27 1:00:00,https://www.tiktok.com/@tribunvideo.com/video/7644206398988963079,TikTok,Negative,-,-,
56,photo,"Gaby on TikTok
 anjaayyy Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© #indonesia #rupiah #prabowo #dollar",SATIRE,2026-05-26 23:41:51,https://www.tiktok.com/@ssugargaby/photo/7644229705297595668,TikTok,Negative,-,-,
57,video,"Presiden Prabowo Subianto mengeklaim dua program flagship pemerintahnya, yaitu Koperasi Desa atau Kelurahan Merah Putih (KDMP/Kopdes) dan Makan Bergizi Gratis (MBG), telah menyerap sekitar 1,218 juta lapangan kerja baru di Indonesia. Pernyataan ini disamp",LITERAL,2026-05-26 23:24:29,https://www.tiktok.com/@twsmotionnews/video/7644237178108792084,TikTok,Negative,-,-,
58,video,"Bayangin aset strategis telekomunikasi + satelitnya dilepas ke aseng, apa gak gampang diintau tuhh Ã°ÂŸÂ˜Â… #megawati #prabowo",SINISME,2026-05-26 22:44:07,https://www.tiktok.com/@gilbertlim8/video/7644226774800551188,TikTok,Negative,-,-,
59,video,Buzzer Prabowo Tobat Ketika Rupiah Naik 2024 Vs 2026Ã°ÂŸÂ˜Â­ #shorts #foryoupage #fyp #trending #reaction,SINISME,2026-05-26 22:43:27,https://www.tiktok.com/@dionlyone00/video/7644226614016101652,TikTok,Negative,-,-,
60,video,Dulu Indonesia sering impor beras. Sekarang negara lain mulai melirik beras Indonesia karena produksi dan stok nasional meningkat. Fakta jangan dipotong setengah hanya untuk memancing emosi publik. Ekspor dilakukan saat stok aman dan justru membuka pasar,SINISME,2026-05-26 22:42:41,https://www.tiktok.com/@rahmat_suryadi08/video/7644226409984019733,TikTok,Negative,-,-,
61,video,Pengacara kondang Hotman Paris Hutapea meminta Presiden Prabowo Subianto membubarkan Kementerian HAM dan mencopot Menteri HAM Natalius Pigai. Hotman menilai kementerian tersebut tidak memberi dampak nyata bagi rakyat dan lebih banyak menghabiskan anggaran,SINISME,2026-05-26 20:49:58,https://www.tiktok.com/@vistara.akasha/video/7644197363740839188,TikTok,Negative,-,-,
62,video,Rupiah beneran 17 8 45 loh yaÃ°ÂŸÂ˜Â¹ btw si gerindra ngapain jir #rupiah #dollar #17845 #gerindra #prabowo,SINISME,2026-05-26 20:48:08,https://www.tiktok.com/@stayconsist/video/7644196883992300807,TikTok,Negative,-,-,
63,video,Prabowo kurban pake APBN #prabowo #kurban #fypÃ£Â‚Â·,SINISME,2026-05-26 20:26:29,https://www.tiktok.com/@ipan_beus/video/7644191318784118036,TikTok,Negative,-,-,
64,video,"Dari kemarin udah kepikiran MBG, ternyata ini.... #mbg #bahlil #makanbergizigratis #prabowo",IRONI,2026-05-26 20:08:04,https://www.tiktok.com/@suaradotcom/video/7644186413344328976,TikTok,Negative,-,-,
65,video,Hotman Paris Minta Presiden Orabowo Tutup Kementerian HAM Dan Copot MenterinyaÃ¢Â€Â¼Ã¯Â¸Â #hotmanparis #menteri #ham #prabowo,LITERAL,2026-05-26 20:00:00,https://www.tiktok.com/@mulutnetizenofficial/video/7644141849497586962,TikTok,Negative,-,-,
66,video,"Prabowo bilang warga desa nggak perlu khawatir soal rupiah karena nggak pakai dolar. Ekonom langsung ramai-ramai angkat tangan. Rupiah sempat menyentuh level Rp17.600 per dolar AS pada 15 Mei 2026, level terlemah sejak krisis moneter Asia 1997-1998. Di m",SINISME,2026-05-26 19:58:06,https://www.tiktok.com/@mediatws1/video/7644184004379430151,TikTok,Negative,-,-,
67,video,Presiden Prabowo tiba di kota Cahaya #08PapaGemoy #Prabowo #Paris #France #Indonesia,IRONI,2026-05-26 19:45:51,https://www.tiktok.com/@08papagemoy/video/7644180819006803220,TikTok,Negative,-,-,
68,video,Rp100 Miliar berapa dolar itu pak?Ã°ÂŸÂ¤Â¯ Presiden Prabowo Subianto menyiapkan 1.098 sapi kurban untuk Iduladha 2026 dengan total anggaran yang disebut mencapai Rp100 miliar dari dana APBN. Salah satu yang jadi sorotan adalah sapi jenis Simental berbobot,LITERAL,2026-05-26 19:44:55,https://www.tiktok.com/@bapaknyass/video/7644180596805291284,TikTok,Negative,-,-,
69,video,"Perpanjangan Usia Pensiun Polri Agar Setara dengan Jaksa dan TNI, Tak Ada Kaitannya dengan Kapolri Wakil Ketua DPR RI Sufmi Dasco Ahmad menjelaskan, perpanjangan usia pensiun anggota kepolisian agar setara dengan TNI dan Jaksa. Perpanjangan usia pensiun m",LITERAL,2026-05-26 18:56:25,https://www.tiktok.com/@pikiranrakyat/video/7644168100736273685,TikTok,Negative,-,-,
70,video,"Dulu banyak yang meremehkan, bahkan mengkritik keras. Tapi sekarang narasinya mulai berubah. Ini bukan soal jadi penjilat pemerintah, tapi melihat realita yang makin jelas di depan mata. Saat dunia memanas, ketahanan pangan dan pertahanan bukan lagi opsi,",SINISME,2026-05-26 18:39:57,https://www.tiktok.com/@jagoo.clip/video/7644163858084465940,TikTok,Negative,-,-,
71,video,"Tiba di Masjid Al Akbar Surabaya, Sapi Kurban 1,1 Ton Presiden Prabowo Sempat Mengamuk Sapi kurban berbobot 1,1 ton sumbangan Presiden Prabowo Subianto sempat mengamuk saat tiba di Masjid Al Akbar Surabaya, Selasa pagi. Sapi jumbo jenis Peranakan Ongole (",LITERAL,2026-05-26 18:23:25,https://www.tiktok.com/@portaljtvcom/video/7644159605680983304,TikTok,Negative,-,-,
72,video,Presiden Prabowo Subianto tak tinggal diam melihat dugaan mafia ekspor CPO yang merugikan negara. Kejagung mulai menyidik praktik under invoicing dan transfer pricing yang diduga membuat keuntungan sawit Indonesia mengalir keluar negeri selama bertahun ta,LITERAL,2026-05-26 17:26:18,https://www.tiktok.com/@birosuararakyat/video/7644144888597990677,TikTok,Negative,-,-,
73,video,Kementerian Energi dan Sumber Daya Mineral (ESDM) sedang usut tujuh kasus tambang ilegal yang diduga beroperasi tanpa Izin Usaha Pertambangan (IUP) atau menambang di luar wilayah IUP yang dimiliki. Total potensi kerugian negara dari ketujuh kasus ini temb,LITERAL,2026-05-26 16:45:38,https://www.tiktok.com/@vltheron/video/7644134408185793799,TikTok,Negative,-,-,
74,video,"Akhirnya Nicolas Nyoto Prasetyo bos koperasi BLN (Bahana Lintas Nusantara) ditahan Direktorat Kriminalisasi Khusus Polda Jateng sejak 18 Mei 2026 atas dugaan penipuan penggelapan, pengumpulan dana masyarakat scr illegal/ bank illegal, serta tindak pidana",SINISME,2026-05-26 16:38:35,https://www.tiktok.com/@zainalpetir_/video/7644132585660058887,TikTok,Negative,-,-,
75,video,Istana mengungkapkan anggaran pengadaan 1.098 sapi kurban Presiden Prabowo Subianto untuk Iduladha 1447 H/2026 mencapai sekitar Rp100 miliar. Wamensesneg Juri Ardiantoro menyebut dana tersebut bersumber dari APBN melalui pos Bantuan Kemasyarakatan Preside,LITERAL,2026-05-26 16:21:35,https://www.tiktok.com/@sindonews/video/7644128192315510037,TikTok,Negative,-,-,
76,video,Respons Dedi Mulyadi Soal PKL Cicadas Minta Ganti Rugi Miliaran Gegara Kios Digusur #dedimulyadi #fyp #kdm #beritatiktok #truestorieschannel #fypÃ£Â‚Â·Ã£Â‚Âšviral #sumedang #donyahmadmunir #fyppp #fypÃ£Â‚Â· #subang #purwakarta_istimewa #purwakarta #sekola,LITERAL,2026-05-26 16:20:00,https://www.tiktok.com/@truestorieschannel666/video/7644000003500952852,TikTok,Negative,-,-,
77,video,"KOMPAS.TV - Presiden ke-7 Republik Indonesia, Joko Widodo merespons soal suara atau celetukan Wakil Ketua DPR, Sufmi Dasco Ahmad usai Presiden Prabowo berpidato di sidang paripurna DPR. Menurut Jokowi, dirinya pun tidak akan memilih teriak hidup Jokowi. J",LITERAL,2026-05-26 15:04:21,https://www.tiktok.com/@kompastv_jateng/video/7644077353970273557,TikTok,Negative,-,-,
78,video,"Presiden Prabowo Subianto disebut akan menjalankan shalat Idul Adha di Perancis karena masih berada di sana dalam rangka kunjungan kerja kenegaraan. Di tengah agenda luar negeri tersebut, Prabowo juga menyalurkan 1.098 ekor sapi kurban ke seluruh kabupat",LITERAL,2026-05-26 14:29:00,https://www.tiktok.com/@kompascom/video/7644099166242901268,TikTok,Negative,-,-,
79,video,"Wamensesneg Juri Ardiantoro menyebut Prabowo sudah bertolak ke Prancis pada Senin (25/5) malam. Prabowo sekaligus akan menunaikan salat Idul Adha di Prancis. ""Pak Presiden kan semalam sudah melakukan kunjungan kerja ke luar negeri ya, ke Prancis. Jadi, te",LITERAL,2026-05-26 14:12:17,https://www.tiktok.com/@detikcom/video/7644094829005131009,TikTok,Negative,-,-,
80,video,"Sapi kurban Presiden RI Prabowo Subianto di Masjid Al Akbar Surabaya sempat memicu kepanikan saat diturunkan dari truk. Sapi berbobot 1,1 ton itu tiba-tiba berlari hingga sulit dikendalikan dan sempat menyeruduk warga di sekitar lokasi. Beruntung, para pe",LITERAL,2026-05-26 13:58:14,https://www.tiktok.com/@detikjatim/video/7644091243282074888,TikTok,Negative,-,-,
81,video,Menteri Perumahan dan Kawasan Pemukiman Maruarar Sirait menjalani kerjasama dengan BRI dan Pemerintah Jawa Barat dalam realisasi program perumahan rakyat di Provinsi Jawa Barat. Program ini adalah salah satu realisasi janji Politik Presiden Prabowo Subia,LITERAL,2026-05-26 12:37:26,https://www.tiktok.com/@nahini.co/video/7644070418202103060,TikTok,Negative,-,-,
82,video,BU MEGAWATI SEDIH NONTON PESTA BABI ! TAPI. #prabowo #megawati #papua #jagaindonesia #politik,SINISME,2026-05-26 12:08:49,https://www.tiktok.com/@pengenjadikonglo17/video/7644063053100633365,TikTok,Negative,-,-,
83,video,"Baru-baru ini kita dihebohkan dengan kasus Nicko Widjaja, seorang profesional yang rela kembali ke Indonesia setelah berkarier di luar negeri demi membantu perkembangan ekosistem startup dan investasi digital tanah air. Kini, ia justru terseret dugaan kor",SINISME,2026-05-26 11:35:49,https://www.tiktok.com/@rvlsinews77/video/7644054559773592852,TikTok,Negative,-,-,
84,video,"The Indonesian government under President Prabowo Subianto is continuing the expansion of its large scale food estate project in Papua as part of its national food self sufficiency program. Centered mainly in Merauke, South Papua, the project includes pla",SINISME,2026-05-26 11:05:24,https://www.tiktok.com/@cjustastick/video/7644046715053706517,TikTok,Negative,-,-,
85,video,"Prabowo bangun tambak raksasa oligarki mulai di ganggu .Presiden Prabowo Panen Raya Udang di BUBK Kebumen, Perkuat Budi Daya Modern dan Ketahanan Pangan Nasional. #prabowo #presiden",LITERAL,2026-05-26 10:08:05,https://www.tiktok.com/@kangenkeripikofficial/video/7644031947789864212,TikTok,Negative,-,-,
86,video,"Bocah Kelas 3 SD Surati Prabowo, Ungkap Kesedihan Belum Terima MBG: Kami Ingin Merasakan Lauk & Nasi #mbg #prabowo #beritaterkini #tiktokberita",IRONI,2026-05-26 10:00:00,https://www.tiktok.com/@tribunnews/video/7644001913326865682,TikTok,Negative,-,-,
87,video,"Bang Edi Mulyadi : ""Saya Mendapatkan Info Valid Dari Menteri Bahwa Listyo Sigit Kena Marah Prabowo Atas Penetapan 8 Tersangka Atas Kasus Dugaan Ijazah Palsu Jokowi"" #KasusIjazahPalsu #jokowi #bangedimulyadi",LITERAL,2026-05-26 8:06:40,https://www.tiktok.com/@updateinfonusantara/video/7644000640716344597,TikTok,Negative,-,-,
88,video,nggak tidurÃ°ÂŸÂ˜Â´ nggak kedipÃ°ÂŸÂ˜Âœ unchdeep Ã¢ÂœÂŠÃ°ÂŸÂÂ¼Ã°ÂŸÂ˜ÂšÃ¢ÂœÂŠÃ°ÂŸÂÂ¼ #undip #nursing #mbg #prabowo #bahlil,SATIRE,2026-05-26 7:04:48,https://www.tiktok.com/@familyhappya25.1/video/7643984688402533653,TikTok,Negative,-,-,
89,photo,"kittivanni cute on TikTok
 Almarhumah mama pernah bercerita, papa mau di polisikan oleh team legal Paramount dan team legal Summarecon. Itu cerita yang menakutkan dan membuat papa mama kami sedih dan takut karena di ancam. Kenapa team legal bicara seperti",RETORIS,2026-05-26 7:00:00,https://www.tiktok.com/@kittivann1/photo/7601174853105765652,TikTok,Negative,-,-,
90,photo,"IDN Times on TikTok
 Hari ini (7/9) adalah peringatan dua dekade pembunuhan Munir Said Thalib, seorang aktivis yang gigih memperjuangkan hak asasi manusia, namun ironisnya dalang pelakunya belum tersentuh oleh hukum. Ã¢Â€ÂœPembunuhan Munir bukan kejahatan",LITERAL,2026-05-26 7:00:00,https://www.tiktok.com/@idntimes/photo/7412240800555306246,TikTok,Negative,-,-,
91,photo,"Paling Jasel on TikTok
 Kepolisian Negara Republik Indonesia (Polri) melakukan mutasi sejumlah perwira tinggi dan menengah. Kapolri Jenderal Listyo Sigit Prabowo menunjuk Kombes Latif Usman sebagai Wakapolda Jawa Tengah, menggantikan Irjen Pol Agus Suryon",LITERAL,2026-05-26 7:00:00,https://www.tiktok.com/@palingjasel/photo/7481227442418388230,TikTok,Negative,-,-,
